"","Country","Commodity","Flow","Unit","X","Year","Quantity"," F"
"9421","Aruba","Cods nei, salted or in brine","Imports","Tonnes","","2016","15",NA
"9422","Aruba","Cods, fresh or chilled, nei","Exports","Tonnes","","2016","-",NA
"9423","Aruba","Cods, fresh or chilled, nei","Imports","Tonnes","","2016","1",NA
"9424","Aruba","Cods, not minced, prepared or preserved","Imports","Tonnes","","2016","-",NA
"9425","Aruba","Eels and elvers live","Imports","Tonnes","","2016","-",NA
"9426","Aruba","Eels, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9427","Aruba","Eels, frozen","Imports","Tonnes","","2016","-",NA
"9428","Aruba","European plaice, frozen","Imports","Tonnes","","2016","0",NA
"9429","Aruba","European sardine, prepared or preserved, not minced, in oil","Imports","Tonnes","","2016","-",NA
"9430","Aruba","European sardine, prepared or preserved, not minced, nei","Imports","Tonnes","","2016","-",NA
"9431","Aruba","Fish body oils, nei","Imports","Tonnes","","2016","100",NA
"9432","Aruba","Fish dried, whether or not salted, nei","Exports","Tonnes","","2016","-",NA
"9433","Aruba","Fish dried, whether or not salted, nei","Imports","Tonnes","","2016","19",NA
"9434","Aruba","Fish fillets, dried, salted or in brine, nei","Exports","Tonnes","","2016","-",NA
"9435","Aruba","Fish fillets, dried, salted or in brine, nei","Imports","Tonnes","","2016","1",NA
"9436","Aruba","Fish fillets, fresh or chilled, nei","Exports","Tonnes","","2016","-",NA
"9437","Aruba","Fish fillets, fresh or chilled, nei","Imports","Tonnes","","2016","27",NA
"9438","Aruba","Fish fillets, frozen, nei","Exports","Tonnes","","2016","-",NA
"9439","Aruba","Fish fillets, frozen, nei","Imports","Tonnes","","2016","3",NA
"9440","Aruba","Fish fillets, prep. or pres, incl. raw, coated in batter or breadcrum, cooked or not, frozen","Imports","Tonnes","","2016","-",NA
"9441","Aruba","Fish live, nei","Exports","Tonnes","","2016","0",NA
"9442","Aruba","Fish live, nei","Imports","Tonnes","","2016","42",NA
"9443","Aruba","Fish liver oils, nei","Exports","Tonnes","","2016","-",NA
"9444","Aruba","Fish liver oils, nei","Imports","Tonnes","","2016","0",NA
"9445","Aruba","Fish meat, whether or not minced nei, fresh or chilled","Imports","Tonnes","","2016","0",NA
"9446","Aruba","Fish meat, whether or not minced, frozen, nei","Exports","Tonnes","","2016","-",NA
"9447","Aruba","Fish meat, whether or not minced, frozen, nei","Imports","Tonnes","","2016","57",NA
"9448","Aruba","Fish minced nei, prepared or preserved","Exports","Tonnes","","2016","0",NA
"9449","Aruba","Fish minced nei, prepared or preserved","Imports","Tonnes","","2016","259",NA
"9450","Aruba","Fish nei, prepared or preserved, not minced","Imports","Tonnes","","2016","7",NA
"9451","Aruba","Fish nei, salted or in brine","Exports","Tonnes","","2016","-",NA
"9452","Aruba","Fish nei, salted or in brine","Imports","Tonnes","","2016","26",NA
"9453","Aruba","Fish nei, smoked","Imports","Tonnes","","2016","7",NA
"9454","Aruba","Fish roes, prepared, nei","Imports","Tonnes","","2016","-",NA
"9455","Aruba","Fish, fresh or chilled, nei","Exports","Tonnes","","2016","-",NA
"9456","Aruba","Fish, fresh or chilled, nei","Imports","Tonnes","","2016","0",NA
"9457","Aruba","Fish, fresh, chilled or frozen","Imports","Tonnes","","2016","-",NA
"9458","Aruba","Fish, frozen, nei","Exports","Tonnes","","2016","-",NA
"9459","Aruba","Fish, frozen, nei","Imports","Tonnes","","2016","0",NA
"9460","Aruba","Fishmeal fit for human consumption, nei","Imports","Tonnes","","2016","3",NA
"9461","Aruba","Fishmeals, nei","Imports","Tonnes","","2016","0",NA
"9462","Aruba","Flatfish nei, fillets, fresh or chilled","Imports","Tonnes","","2016","1",NA
"9463","Aruba","Flatfish nei, frozen","Exports","Tonnes","","2016","-",NA
"9464","Aruba","Flatfish nei, frozen","Imports","Tonnes","","2016","0",NA
"9465","Aruba","Flatfish, fresh or chilled, nei","Imports","Tonnes","","2016","-",NA
"9466","Aruba","Gadiformes excl. Alaska pollock, meat, whether or not minced, frozen","Imports","Tonnes","","2016","-",NA
"9467","Aruba","Gadiformes fillets, fresh or chilled, nei","Imports","Tonnes","","2016","-",NA
"9468","Aruba","Gadiformes fillets, frozen, nei","Imports","Tonnes","","2016","23",NA
"9469","Aruba","Gadiformes nei, dried and salted","Imports","Tonnes","","2016","-",NA
"9470","Aruba","Gadiformes nei, frozen","Imports","Tonnes","","2016","5",NA
"9471","Aruba","Gadiformes, fresh or chilled, nei","Imports","Tonnes","","2016","41",NA
"9472","Aruba","Haddock fillets, frozen","Imports","Tonnes","","2016","-",NA
"9473","Aruba","Haddock, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9474","Aruba","Halibuts nei, frozen","Imports","Tonnes","","2016","2",NA
"9475","Aruba","Herring nei, fillets, frozen","Imports","Tonnes","","2016","-",NA
"9476","Aruba","Herring, salted or in brine","Imports","Tonnes","","2016","2",NA
"9477","Aruba","Herrings nei, frozen","Imports","Tonnes","","2016","0",NA
"9478","Aruba","Herrings nei, smoked","Imports","Tonnes","","2016","0",NA
"9479","Aruba","Herrings prepared or preserved, not minced, nei","Imports","Tonnes","","2016","0",NA
"9480","Aruba","Herrings, fresh or chilled, nei","Imports","Tonnes","","2016","1",NA
"9481","Aruba","Ling, dried, whether or not salted, but not smoked","Imports","Tonnes","","2016","-",NA
"9482","Aruba","Livers, roes, milt, dried, salted or in brine, nei","Exports","Tonnes","","2016","5",""
"9483","Aruba","Livers, roes, milt, dried, salted or in brine, nei","Imports","Tonnes","","2016","0",NA
"9484","Aruba","Livers, roes, milt, fresh or chilled, nei","Imports","Tonnes","","2016","0",NA
"9485","Aruba","Livers, roes, milt, frozen","Imports","Tonnes","","2016","-",NA
"9486","Aruba","Mackerel prepared or preserved, not minced, nei","Imports","Tonnes","","2016","7",NA
"9487","Aruba","Mackerels nei, frozen","Imports","Tonnes","","2016","1",NA
"9488","Aruba","Mackerels, nei, fresh or chilled","Imports","Tonnes","","2016","0",NA
"9489","Aruba","Mackerels, smoked","Imports","Tonnes","","2016","-",NA
"9490","Aruba","Marine fish nei, minced, prepared or preserved","Exports","Tonnes","","2016","0",NA
"9491","Aruba","Marine fish nei, prepared or preserved, not minced","Exports","Tonnes","","2016","-",NA
"9492","Aruba","Marine fish, fresh or chilled, nei","Exports","Tonnes","","2016","-",NA
"9493","Aruba","Marine fish, frozen, nei","Exports","Tonnes","","2016","-",NA
"9494","Aruba","Marine mammal oils, nei","Imports","Tonnes","","2016","-",NA
"9495","Aruba","Nile perch and snakeheads (Channa spp.),  fresh or chilled","Imports","Tonnes","","2016","-",NA
"9496","Aruba","Ornamental fish nei","Exports","Tonnes","","2016","-",NA
"9497","Aruba","Ornamental fish nei","Imports","Tonnes","","2016","-",NA
"9498","Aruba","Ornamental freshwater fish","Imports","Tonnes","","2016","3",NA
"9499","Aruba","Ornamental saltwater fish","Exports","Tonnes","","2016","10",NA
"9500","Aruba","Ornamental saltwater fish","Imports","Tonnes","","2016","336",NA
"9501","Aruba","Other  edible fish offal, dried, salted or in brine","Exports","Tonnes","","2016","-",NA
"9502","Aruba","Other  edible fish offal, dried, salted or in brine","Imports","Tonnes","","2016","13",NA
"9503","Aruba","Pacific salmons, fresh or chilled","Exports","Tonnes","","2016","0",NA
"9504","Aruba","Pacific salmons, fresh or chilled","Imports","Tonnes","","2016","44",NA
"9505","Aruba","Pacific salmons, frozen, nei","Exports","Tonnes","","2016","-",NA
"9506","Aruba","Pacific salmons, frozen, nei","Imports","Tonnes","","2016","89",NA
"9507","Aruba","Pilchards (Sardinops spp.), prep. or pres., not minced, nei","Imports","Tonnes","","2016","-",NA
"9508","Aruba","River eels, prepared or preserved, not minced, nei","Imports","Tonnes","","2016","-",NA
"9509","Aruba","Saithe (=Pollock) fillets, frozen","Imports","Tonnes","","2016","0",NA
"9510","Aruba","Saithe (=Pollock), fresh or chilled","Imports","Tonnes","","2016","-",NA
"9511","Aruba","Saithe (=Pollock), frozen","Imports","Tonnes","","2016","-",NA
"9512","Aruba","Salmon fillets, fresh or chilled","Imports","Tonnes","","2016","42",NA
"9513","Aruba","Salmon fillets, frozen","Imports","Tonnes","","2016","1",NA
"9514","Aruba","Salmon minced, prepared or preserved","Imports","Tonnes","","2016","-",NA
"9515","Aruba","Salmon nei, not minced, prepared or preserved","Exports","Tonnes","","2016","-",NA
"9516","Aruba","Salmon nei, not minced, prepared or preserved","Imports","Tonnes","","2016","33",NA
"9517","Aruba","Salmonoids meat, fresh or chilled, nei","Imports","Tonnes","","2016","0",NA
"9518","Aruba","Salmonoids, fresh or chilled, nei","Exports","Tonnes","","2016","0",NA
"9519","Aruba","Salmonoids, fresh or chilled, nei","Imports","Tonnes","","2016","159",NA
"9520","Aruba","Salmonoids, frozen","Exports","Tonnes","","2016","-",NA
"9521","Aruba","Salmonoids, frozen","Imports","Tonnes","","2016","-",NA
"9522","Aruba","Salmons, fresh or chilled, nei","Imports","Tonnes","","2016","-",NA
"9523","Aruba","Salmons, smoked","Imports","Tonnes","","2016","6",NA
"9524","Aruba","Sardines, sardinellas, brisling or sprats, fresh or chilled","Imports","Tonnes","","2016","0",NA
"9525","Aruba","Sardines, sardinellas, brisling or sprats, frozen","Imports","Tonnes","","2016","0",NA
"9526","Aruba","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Exports","Tonnes","","2016","4",NA
"9527","Aruba","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Imports","Tonnes","","2016","87",NA
"9528","Aruba","Seabass, fresh or chilled","Imports","Tonnes","","2016","1",NA
"9529","Aruba","Seabass, frozen","Imports","Tonnes","","2016","10",""
"9530","Aruba","Seabreams nei, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9531","Aruba","Shark fins, dried, whether or not salted, etc.","Exports","Tonnes","","2016","...",NA
"9532","Aruba","Shark fins, dried, whether or not salted, etc.","Imports","Tonnes","","2016","1",NA
"9533","Aruba","Sharks nei, frozen","Exports","Tonnes","","2016","-",NA
"9534","Aruba","Skipjack tuna, fresh or chilled","Exports","Tonnes","","2016","-",NA
"9535","Aruba","Skipjack tuna, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9536","Aruba","Skipjack tuna, frozen","Imports","Tonnes","","2016","-",NA
"9537","Aruba","Sockeye salmon (red salmon)(Oncorhynchus nerka), frozen","Imports","Tonnes","","2016","0",NA
"9538","Aruba","Sockeye salmon, not minced, prepared or preserved, nei","Imports","Tonnes","","2016","-",NA
"9539","Aruba","Soles, fresh or chilled, nei","Imports","Tonnes","","2016","-",NA
"9540","Aruba","Soles, frozen, nei","Imports","Tonnes","","2016","1",NA
"9541","Aruba","Swordfish fillets, fresh or chilled","Imports","Tonnes","","2016","1",NA
"9542","Aruba","Swordfish fillets, frozen","Imports","Tonnes","","2016","-",NA
"9543","Aruba","Swordfish meat, frozen","Imports","Tonnes","","2016","-",NA
"9544","Aruba","Swordfish, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9545","Aruba","Swordfish, frozen","Imports","Tonnes","","2016","-",NA
"9546","Aruba","Tilapia fillets, fresh or chilled","Imports","Tonnes","","2016","0",NA
"9547","Aruba","Tilapia fillets, frozen","Imports","Tonnes","","2016","0",NA
"9548","Aruba","Tilapia, catfish, carp, eel, Nile perch and snakeheads, fillets, dried/salted/brine, not smoked","Imports","Tonnes","","2016","2",NA
"9549","Aruba","Tilapias, catfish, carp, eels, Nile perch and snakeheads  meat, frozen","Imports","Tonnes","","2016","1",NA
"9550","Aruba","Tilapias, catfish, carp, eels, Nile perch and snakeheads, including fillets, smoked","Imports","Tonnes","","2016","0",NA
"9551","Aruba","Tilapias, catfish, carp, eels, Nile perch and snakeheads, salted or in brine","Imports","Tonnes","","2016","0",NA
"9552","Aruba","Tilapias, frozen","Imports","Tonnes","","2016","25",NA
"9553","Aruba","Toothfish (Dissostichus spp.), fillets, fresh or chilled","Imports","Tonnes","","2016","3",NA
"9554","Aruba","Toothfish (Dissostichus spp.), fillets, frozen","Imports","Tonnes","","2016","-",NA
"9555","Aruba","Toothfish (Dissostichus spp.), fresh or chilled","Imports","Tonnes","","2016","-",NA
"9556","Aruba","Toothfish (Dissostichus spp.), frozen","Imports","Tonnes","","2016","-",NA
"9557","Aruba","Trout fillets, fresh and chilled","Imports","Tonnes","","2016","-",NA
"9558","Aruba","Trouts and chars, fresh or chilled","Exports","Tonnes","","2016","-",NA
"9559","Aruba","Trouts and chars, fresh or chilled","Imports","Tonnes","","2016","2",NA
"9560","Aruba","Tuna loins and fillets, frozen","Imports","Tonnes","","2016","0",NA
"9561","Aruba","Tunas nei, frozen","Exports","Tonnes","","2016","-",NA
"9562","Aruba","Tunas nei, frozen","Imports","Tonnes","","2016","6",NA
"9563","Aruba","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2016","0",NA
"9564","Aruba","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2016","132",NA
"9565","Aruba","Tunas, fresh or chilled, nei","Exports","Tonnes","","2016","-",NA
"9566","Aruba","Tunas, fresh or chilled, nei","Imports","Tonnes","","2016","35",NA
"9567","Aruba","Turbot, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9568","Aruba","Tusk, dried, whether or not salted, but not smoked","Imports","Tonnes","","2016","-",NA
"9569","Aruba","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2016","-",NA
"9570","Aruba","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9571","Bahamas","Alaska pollock fillets, frozen","Imports","Tonnes","","2016","-",NA
"9572","Bahamas","Alaska pollock, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9573","Bahamas","Alaska pollock, frozen","Imports","Tonnes","","2016","3",""
"9574","Bahamas","Alaska pollock, meat, whether or not minced, frozen","Imports","Tonnes","","2016","-",NA
"9575","Bahamas","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2016","-",NA
"9576","Bahamas","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2016","-",NA
"9577","Bahamas","Anchovies, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9578","Bahamas","Anchovies, prepared or preserved, not minced","Exports","Tonnes","","2016","-",NA
"9579","Bahamas","Anchovies, prepared or preserved, not minced","Imports","Tonnes","","2016","-",NA
"9580","Bahamas","Anchovies, prepared or preserved, not minced","Reexports","Tonnes","","2016","-",NA
"9581","Bahamas","Anchovies, salted or in brine","Imports","Tonnes","","2016","-",NA
"9582","Bahamas","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Imports","Tonnes","","2016","-",NA
"9583","Bahamas","Atlantic (Thunnus thynnus), Pacific (T.orientalis) bluefin tuna, live","Imports","Tonnes","","2016","-",NA
"9584","Bahamas","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Imports","Tonnes","","2016","1",""
"9585","Bahamas","Atlantic and Danube salmons, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9586","Bahamas","Atlantic salmon and Danube salmon, frozen","Imports","Tonnes","","2016","2",""
"9587","Bahamas","Bigeye tuna, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9588","Bahamas","Bigeye tuna, frozen, nei","Exports","Tonnes","","2016","36",""
"9589","Bahamas","Bigeye tuna, frozen, nei","Imports","Tonnes","","2016","-",NA
"9590","Bahamas","Blue whitings (Micromesistius poutassou, Micromesistius australis), fresh or chilled","Imports","Tonnes","","2016","-",NA
"9591","Bahamas","Carps live","Imports","Tonnes","","2016","-",NA
"9592","Bahamas","Carps, eels and snakeheads, fillets, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9593","Bahamas","Carps, eels and snakeheads, fillets, frozen","Imports","Tonnes","","2016","-",NA
"9594","Bahamas","Carps, frozen","Imports","Tonnes","","2016","-",NA
"9595","Bahamas","Catfish fillets, fresh or chilled","Imports","Tonnes","","2016","2",""
"9596","Bahamas","Catfish fillets, frozen","Imports","Tonnes","","2016","18",""
"9597","Bahamas","Catfish, fresh or chilled","Imports","Tonnes","","2016","2",""
"9598","Bahamas","Catfish, frozen","Imports","Tonnes","","2016","3",""
"9599","Bahamas","Caviar","Imports","Tonnes","","2016","2",""
"9600","Bahamas","Caviar and caviar substitutes","Imports","Tonnes","","2016","-",NA
"9601","Bahamas","Caviar substitutes","Imports","Tonnes","","2016","0",""
"9602","Bahamas","Cobia, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9603","Bahamas","Cod nei fillets, dried, salted or in brine","Imports","Tonnes","","2016","-",NA
"9604","Bahamas","Cod nei, fillets, frozen","Imports","Tonnes","","2016","36",""
"9605","Bahamas","Cods nei, dried,  whether or not salted","Imports","Tonnes","","2016","60",""
"9606","Bahamas","Cods nei, frozen","Exports","Tonnes","","2016","-",NA
"9607","Bahamas","Cods nei, frozen","Imports","Tonnes","","2016","70",""
"9608","Bahamas","Cods nei, salted or in brine","Imports","Tonnes","","2016","0",""
"9609","Bahamas","Cods, fresh or chilled, nei","Imports","Tonnes","","2016","-",NA
"9610","Bahamas","Common sole, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9611","Bahamas","Common sole, frozen","Imports","Tonnes","","2016","3",""
"9612","Bahamas","Dolphinfishes, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9613","Bahamas","Dolphinfishes, frozen","Exports","Tonnes","","2016","-",NA
"9614","Bahamas","Dolphinfishes, frozen","Imports","Tonnes","","2016","50",""
"9615","Bahamas","Eels and elvers live","Imports","Tonnes","","2016","-",NA
"9616","Bahamas","Eels, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9617","Bahamas","Eels, frozen","Imports","Tonnes","","2016","-",NA
"9618","Bahamas","European plaice (Pleuronectes platessa), fresh or chilled","Imports","Tonnes","","2016","-",NA
"9619","Bahamas","European plaice, frozen","Imports","Tonnes","","2016","0",""
"9620","Bahamas","Fingers, sticks, prepared with minced fish","Imports","Tonnes","","2016","116",""
"9621","Bahamas","Fish body oils, nei","Imports","Tonnes","","2016","0",""
"9622","Bahamas","Fish body oils, nei","Reexports","Tonnes","","2016","-",NA
"9623","Bahamas","Fish dried, whether or not salted, nei","Exports","Tonnes","","2016","-",NA
"9624","Bahamas","Fish dried, whether or not salted, nei","Imports","Tonnes","","2016","-",NA
"9625","Bahamas","Fish fillets, dried, salted or in brine, nei","Imports","Tonnes","","2016","-",NA
"9626","Bahamas","Fish fillets, fresh or chilled, nei","Exports","Tonnes","","2016","-",NA
"9627","Bahamas","Fish fillets, fresh or chilled, nei","Imports","Tonnes","","2016","7",""
"9628","Bahamas","Fish fillets, fresh or chilled, nei","Reexports","Tonnes","","2016","-",NA
"9629","Bahamas","Fish fillets, frozen, nei","Exports","Tonnes","","2016","-",NA
"9630","Bahamas","Fish fillets, frozen, nei","Imports","Tonnes","","2016","90",""
"9631","Bahamas","Fish fillets, prep. or pres, incl. raw, coated in batter or breadcrum, cooked or not, frozen","Imports","Tonnes","","2016","17",""
"9632","Bahamas","Fish for culture incl. ova, fingerlings etc.","Imports","Tonnes","","2016","30",""
"9633","Bahamas","Fish live, nei","Exports","Tonnes","","2016","-",NA
"9634","Bahamas","Fish live, nei","Imports","Tonnes","","2016","-",NA
"9635","Bahamas","Fish live, nei","Reexports","Tonnes","","2016","-",NA
"9636","Bahamas","Fish liver oils, nei","Imports","Tonnes","","2016","-",NA
"9637","Bahamas","Fish liver oils, nei","Reexports","Tonnes","","2016","-",NA
"9638","Bahamas","Fish meat, whether or not minced nei, fresh or chilled","Imports","Tonnes","","2016","3",""
"9639","Bahamas","Fish meat, whether or not minced, frozen, nei","Exports","Tonnes","","2016","-",NA
"9640","Bahamas","Fish meat, whether or not minced, frozen, nei","Imports","Tonnes","","2016","43",""
"9641","Bahamas","Fish meat, whether or not minced, frozen, nei","Reexports","Tonnes","","2016","-",NA
"9642","Bahamas","Fish minced nei, in airtight containers prepared or preserved","Imports","Tonnes","","2016","-",NA
"9643","Bahamas","Fish minced nei, in airtight containers prepared or preserved","Reexports","Tonnes","","2016","-",NA
"9644","Bahamas","Fish minced nei, prepared or preserved","Imports","Tonnes","","2016","7",""
"9645","Bahamas","Fish nei, prepared or preserved, not minced","Imports","Tonnes","","2016","-",NA
"9646","Bahamas","Fish nei, smoked","Imports","Tonnes","","2016","20",""
"9647","Bahamas","Fish nei, smoked","Reexports","Tonnes","","2016","-",NA
"9648","Bahamas","Fish not minced, prep. or pres., in airtight containers","Imports","Tonnes","","2016","-",NA
"9649","Bahamas","Fish roes, prepared, nei","Imports","Tonnes","","2016","-",NA
"9650","Bahamas","Fish, dried, salted or smoked","Exports","Tonnes","","2016","-",NA
"9651","Bahamas","Fish, dried, salted or smoked","Imports","Tonnes","","2016","-",NA
"9652","Bahamas","Fish, dried, salted or smoked","Reexports","Tonnes","","2016","-",NA
"9653","Bahamas","Fish, fresh or chilled, nei","Exports","Tonnes","","2016","-",NA
"9654","Bahamas","Fish, fresh or chilled, nei","Imports","Tonnes","","2016","17",""
"9655","Bahamas","Fish, fresh or chilled, nei","Reexports","Tonnes","","2016","-",NA
"9656","Bahamas","Fish, fresh, chilled or frozen","Exports","Tonnes","","2016","-",NA
"9657","Bahamas","Fish, fresh, chilled or frozen","Imports","Tonnes","","2016","-",NA
"9658","Bahamas","Fish, fresh, chilled or frozen","Reexports","Tonnes","","2016","-",NA
"9659","Bahamas","Fish, frozen, nei","Exports","Tonnes","","2016","4",""
"9660","Bahamas","Fish, frozen, nei","Imports","Tonnes","","2016","143",""
"9661","Bahamas","Fishmeal fit for human consumption, nei","Imports","Tonnes","","2016","-",NA
"9662","Bahamas","Fishmeals, nei","Imports","Tonnes","","2016","-",NA
"9663","Bahamas","Flatfish nei, fillets, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9664","Bahamas","Flatfish nei, frozen","Imports","Tonnes","","2016","115",""
"9665","Bahamas","Flatfish, fresh or chilled, nei","Exports","Tonnes","","2016","-",NA
"9666","Bahamas","Flatfish, fresh or chilled, nei","Imports","Tonnes","","2016","6",""
"9667","Bahamas","Freshwater fish nei, live","Imports","Tonnes","","2016","-",NA
"9668","Bahamas","Gadiformes fillets, fresh or chilled, nei","Imports","Tonnes","","2016","0",""
"9669","Bahamas","Gadiformes fillets, frozen, nei","Imports","Tonnes","","2016","-",NA
"9670","Bahamas","Gadiformes nei, frozen","Imports","Tonnes","","2016","-",NA
"9671","Bahamas","Gadiformes, fillets, dried, salted or in brine, not smoked","Imports","Tonnes","","2016","-",NA
"9672","Bahamas","Gadiformes, fresh or chilled, nei","Imports","Tonnes","","2016","20",""
"9673","Bahamas","Gadiformes, meat, fresh or chilled, nei","Imports","Tonnes","","2016","-",NA
"9674","Bahamas","Grouper, fresh or chilled","Exports","Tonnes","","2016","6",""
"9675","Bahamas","Grouper, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9676","Bahamas","Grouper, fresh or chilled","Reexports","Tonnes","","2016","-",NA
"9677","Bahamas","Grouper, frozen","Exports","Tonnes","","2016","-",NA
"9678","Bahamas","Grouper, frozen","Imports","Tonnes","","2016","60",""
"9679","Bahamas","Haddock fillets, frozen","Imports","Tonnes","","2016","-",NA
"9680","Bahamas","Haddock, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9681","Bahamas","Haddock, frozen","Imports","Tonnes","","2016","-",NA
"9682","Bahamas","Hake nei, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9683","Bahamas","Hakes nei, frozen","Imports","Tonnes","","2016","-",NA
"9684","Bahamas","Halibuts nei, frozen","Imports","Tonnes","","2016","-",NA
"9685","Bahamas","Halibuts, fresh or chilled, nei","Imports","Tonnes","","2016","-",NA
"9686","Bahamas","Herring nei, fillets, frozen","Imports","Tonnes","","2016","-",NA
"9687","Bahamas","Herring roes, frozen","Imports","Tonnes","","2016","3",""
"9688","Bahamas","Herring, salted or in brine","Imports","Tonnes","","2016","-",NA
"9689","Bahamas","Herrings nei, frozen","Imports","Tonnes","","2016","57",""
"9690","Bahamas","Herrings nei, smoked","Imports","Tonnes","","2016","-",NA
"9691","Bahamas","Herrings prepared or preserved, not minced, nei","Imports","Tonnes","","2016","2",""
"9692","Bahamas","Herrings, fresh or chilled, nei","Imports","Tonnes","","2016","1",""
"9693","Bahamas","Herrings, not minced, prep. or pres. in airtight containers, nei","Imports","Tonnes","","2016","-",NA
"9694","Bahamas","Jack and horse mackerel, frozen","Imports","Tonnes","","2016","1",""
"9695","Bahamas","Jack and horse mackerels, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9696","Bahamas","Livers, roes, milt, dried, salted or in brine, nei","Exports","Tonnes","","2016","-",NA
"9697","Bahamas","Livers, roes, milt, dried, salted or in brine, nei","Imports","Tonnes","","2016","-",NA
"9698","Bahamas","Livers, roes, milt, fresh or chilled, nei","Imports","Tonnes","","2016","-",NA
"9699","Bahamas","Livers, roes, milt, fresh or chilled, nei","Reexports","Tonnes","","2016","-",NA
"9700","Bahamas","Livers, roes, milt, frozen","Exports","Tonnes","","2016","-",NA
"9701","Bahamas","Livers, roes, milt, frozen","Imports","Tonnes","","2016","-",NA
"9702","Bahamas","Mackerel prepared or preserved, not minced, nei","Imports","Tonnes","","2016","514",""
"9703","Bahamas","Mackerel prepared or preserved, not minced, nei","Reexports","Tonnes","","2016","-",NA
"9704","Bahamas","Mackerels nei, frozen","Imports","Tonnes","","2016","0",""
"9705","Bahamas","Mackerels, nei, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9706","Bahamas","Marine fish nei, prepared or preserved, not minced","Reexports","Tonnes","","2016","-",NA
"9707","Bahamas","Marine fish nei, smoked","Exports","Tonnes","","2016","-",NA
"9708","Bahamas","Marine fish nei, smoked","Imports","Tonnes","","2016","1",""
"9709","Bahamas","Marine fish, fresh or chilled, nei","Exports","Tonnes","","2016","1",""
"9710","Bahamas","Marine fish, fresh or chilled, nei","Imports","Tonnes","","2016","2",""
"9711","Bahamas","Marine fish, frozen, nei","Exports","Tonnes","","2016","-",NA
"9712","Bahamas","Marine fish, frozen, nei","Imports","Tonnes","","2016","0",""
"9713","Bahamas","Marine fish, frozen, nei","Production","Tonnes","","2016","419",""
"9714","Bahamas","Marine mammal oils, nei","Imports","Tonnes","","2016","-",NA
"9715","Bahamas","Meat of tilapias, catfish, carp, eels, nile perch and snakeheads, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9716","Bahamas","Miscellaneous coastal fish, fillets, fresh or chilled, nei","Exports","Tonnes","","2016","-",NA
"9717","Bahamas","Miscellaneous coastal fish, fillets, fresh or chilled, nei","Imports","Tonnes","","2016","-",NA
"9718","Bahamas","Miscellaneous coastal fishes fillets, frozen,  nei","Exports","Tonnes","","2016","-",NA
"9719","Bahamas","Miscellaneous coastal fishes fillets, frozen,  nei","Imports","Tonnes","","2016","41",""
"9720","Bahamas","Miscellaneous demersal fish, nei, frozen","Imports","Tonnes","","2016","1",""
"9721","Bahamas","Miscellaneous marine fish, salted or in brine, nei","Imports","Tonnes","","2016","1",""
"9722","Bahamas","Miscellaneous pelagic fish fillets, frozen, nei","Imports","Tonnes","","2016","-",NA
"9723","Bahamas","Miscellaneous pelagic fish, fillets, fresh or chilled, nei","Imports","Tonnes","","2016","-",NA
"9724","Bahamas","Miscellaneous pelagic fish, nei, fresh or chilled","Exports","Tonnes","","2016","-",NA
"9725","Bahamas","Miscellaneous pelagic fish, nei, fresh or chilled","Imports","Tonnes","","2016","-",NA
"9726","Bahamas","Miscellaneous pelagic fish, nei, frozen","Imports","Tonnes","","2016","-",NA
"9727","Bahamas","Nile perch and snakeheads (Channa spp.),  fresh or chilled","Imports","Tonnes","","2016","-",NA
"9728","Bahamas","Nile perch fillets, fresh or chilled","Imports","Tonnes","","2016","-",NA
