Land Area,Trade flow,Commodity,2010,S_2010,2011,S_2011,2012,S_2012,2013,S_2013,2014,S_2014,2015,S_2015,2016,S_2016
Saint Kitts and Nevis,Import,"Mackerels, smoked",0,.,0,.,99,F,136,F,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Marine fish nei, minced, prepared or preserved",2,0,2,0,0,F,0,F,0,F,0,F,0,F
Saint Kitts and Nevis,Import,"Marine fish nei, prepared or preserved, not minced",9,.,7,.,0,.,0,F,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Marine fish, fresh or chilled, nei",0,.,0,.,0,.,17,F,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Marine fish, frozen, nei",0,.,0,.,0,.,58,F,108,F,199,F,30,F
Saint Kitts and Nevis,Import,"Marine mammal oils, nei",0,-,1,0,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,Miscellaneous corals and shells,2,0,3,0,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Miscellaneous crustaceans, not frozen, nei",2,0,2,0,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Miscellaneous demersal fish, nei, frozen",0,.,0,.,3,F,47,F,6,F,22,F,39,F
Saint Kitts and Nevis,Import,"Miscellaneous molluscs, other than live, fresh or chilled, nei",1,0,0,0,3,F,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Molluscs and other aq. invertebrates, prep. or pres., nei",9,.,3,.,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Molluscs and other aqu. invertebrates, live, fresh or chilled, nei",1,0,1,0,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Mussels nei, other than live, fresh or chilled",3,.,1,0,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Mussels, live, fresh or chilled, nei",10,.,5,.,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Octopus, frozen",0,.,0,.,0,.,0,.,1,F,0,-,0,-
Saint Kitts and Nevis,Import,Ornamental fish nei,4,.,4,.,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,Other seaweeds and aquatic plants and products thereof,5,.,7,0,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Oysters, live fresh or chilled, nei",1,0,3,.,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Pacific salmons, frozen, nei",43,.,11,.,0,F,0,.,0,.,0,.,43,F
Saint Kitts and Nevis,Import,"Pilchards (Sardinops spp.) and Sardinellas, fresh or chilled",0,0,2,.,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Pilchards (Sardinops spp.), prep. or pres., not minced, nei",0,.,0,.,0,.,0,.,0,.,16,F,0,-
Saint Kitts and Nevis,Import,"Pink salmon, not minced, prepared or preserved, nei",0,.,0,.,0,.,3,F,0,.,0,.,38,F
Saint Kitts and Nevis,Import,"Rock lobster and other sea crawfish, not frozen",0,.,0,.,0,.,8,F,0,-,4,F,0,-
Saint Kitts and Nevis,Import,"Saithe (=Pollock), fresh or chilled",0,.,0,.,0,.,0,.,0,.,3,F,0,-
Saint Kitts and Nevis,Import,"Saithe (=Pollock), frozen",0,.,0,.,0,.,0,.,3,F,0,-,0,-
Saint Kitts and Nevis,Import,"Salmon fillets, fresh or chilled",0,.,0,.,0,.,9,F,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Salmon fillets, frozen",0,.,0,.,4,F,18,F,4,F,24,F,36,F
Saint Kitts and Nevis,Import,"Salmon minced, prepared or preserved",0,.,0,.,9,F,17,F,0,-,27,F,0,-
Saint Kitts and Nevis,Import,"Salmon nei prep. or pres., not minced, not in airtight containers",0,.,0,.,93,F,81,F,60,F,48,F,12,F
Saint Kitts and Nevis,Import,"Salmon nei, not minced, in oil, prepared or preserved",0,.,0,.,3,F,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Salmon nei, not minced, prepared or preserved",45,.,45,.,16,F,0,.,23,F,5,F,57,F
Saint Kitts and Nevis,Import,"Salmonoids, fresh or chilled, nei",4,0,2,0,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Salmonoids, frozen",18,.,10,0,0,-,0,-,0,-,0,-,1,0
Saint Kitts and Nevis,Import,"Salmons, fresh or chilled, nei",5,.,5,0,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Salmons, smoked",6,.,10,.,0,.,3,F,0,.,0,.,3,F
Saint Kitts and Nevis,Import,"Sardines, sardinellas, brisling or sprats, frozen",1,0,1,0,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei",390,.,120,.,0,F,10,F,14,F,1,F,5,F
Saint Kitts and Nevis,Import,"Saury, frozen",0,.,0,.,0,.,0,.,2,F,0,-,0,-
Saint Kitts and Nevis,Import,"Scallops meat, frozen",0,.,0,.,3,F,0,.,10,F,3,F,9,F
Saint Kitts and Nevis,Import,"Scallops, live, fresh or chilled, nei",18,.,19,.,0,.,0,.,0,.,0,.,7,F
Saint Kitts and Nevis,Import,"Scallops, other than live, fresh or chilled",34,.,9,.,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Seabass, fresh or chilled",0,.,0,.,0,.,0,.,0,.,0,.,6,F
Saint Kitts and Nevis,Import,"Seabass, frozen",10,.,6,0,0,.,6,F,6,F,11,F,15,F
Saint Kitts and Nevis,Import,"Sharks nei, frozen",0,.,0,.,3,F,18,F,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Shrimps and prawns (Penaeus spp.), frozen",0,.,0,.,0,.,0,.,1,F,0,-,0,-
Saint Kitts and Nevis,Import,"Shrimps and prawns, frozen, nei",189,F,228,.,76,F,17,F,53,F,140,F,0,-
Saint Kitts and Nevis,Import,"Shrimps and prawns, other than coldwater, frozen",0,.,0,.,92,F,189,F,229,F,223,F,203,F
Saint Kitts and Nevis,Import,"Shrimps and prawns, other than coldwater, not frozen",0,.,0,.,0,.,0,.,23,F,10,F,15,F
Saint Kitts and Nevis,Import,"Shrimps and prawns, peeled, frozen",0,.,0,.,0,.,0,.,1,F,0,-,0,-
Saint Kitts and Nevis,Import,"Shrimps and prawns, prep. or pres., in airtight containers",0,.,0,.,73,F,54,F,8,F,9,F,20,F
Saint Kitts and Nevis,Import,"Shrimps and prawns, prep. or pres., not in airtight containers",0,.,0,.,4,F,14,F,31,F,4,F,41,F
Saint Kitts and Nevis,Import,"Shrimps, prawns, prepared or preserved, nei",69,.,46,.,0,.,16,F,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Skipjack prepared or preserved, not minced, nei",0,.,0,.,0,.,0,.,0,.,23,F,0,-
Saint Kitts and Nevis,Import,"Sockeye salmon (red salmon)(Oncorhynchus nerka), frozen",0,.,19,.,0,.,0,.,0,.,0,.,17,F
Saint Kitts and Nevis,Import,"Southern bluefin tuna (Thunnus maccoyii), frozen",0,.,0,.,4,F,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Spiny lobsters (Panulirus spp.), nei, frozen",0,.,0,.,0,.,12,F,8,F,0,-,0,-
Saint Kitts and Nevis,Import,"Squids (Ommastrephes sagittatus, Loligo spp.), frozen",0,.,0,.,6,F,12,F,0,.,12,F,5,F
Saint Kitts and Nevis,Import,"Squids, other than live, fresh or chilled",0,.,0,.,0,.,0,.,5,F,0,.,6,F
Saint Kitts and Nevis,Import,"Squids, prepared or preserved, nei",0,.,0,.,3,F,0,-,6,F,10,F,0,-
Saint Kitts and Nevis,Import,"Swordfish fillets, fresh or chilled",0,.,2,0,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Swordfish fillets, frozen",0,.,1,0,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Tanner crab meat, prepared or preserved",0,.,0,.,0,.,3,F,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Tilapia fillets, frozen",0,.,0,.,16,F,22,F,37,F,62,F,8,F
Saint Kitts and Nevis,Import,"Tilapias, frozen",0,.,0,.,6,F,0,.,0,.,7,F,24,F
Saint Kitts and Nevis,Import,"Toothfish (Dissostichus spp.), frozen",0,.,2,0,0,-,0,-,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Trouts and chars, frozen",8,.,0,.,0,.,0,.,0,.,50,F,50,F
Saint Kitts and Nevis,Import,"Tuna loins and fillets, frozen",0,.,0,.,0,.,13,F,3,F,0,-,0,-
Saint Kitts and Nevis,Import,"Tunas nei, frozen",0,0,0,.,4,F,15,F,8,F,0,.,25,F
Saint Kitts and Nevis,Import,"Tunas prepared or preserved, not minced, nei",177,.,216,.,148,F,117,F,171,F,79,F,173,F
Saint Kitts and Nevis,Import,"Tunas, fresh or chilled, nei",0,.,0,.,0,.,5,F,0,-,49,F,0,-
Saint Kitts and Nevis,Import,"Yellowfin tuna, fresh or chilled",0,.,0,.,0,.,45,F,0,-,0,-,0,-
Saint Kitts and Nevis,Import,"Yellowfin tuna, frozen, nei",10,.,9,.,0,.,0,.,5,F,0,.,4,F
Saint Kitts and Nevis,Reexports,"Fish dried, whether or not salted, nei",26,.,30,.,0,-,0,-,0,-,0,-,0,-
Saint Lucia,Export,"Albacore (=Longfin tuna), frozen, nei",0,.,0,.,13,F,0,-,0,-,0,-,0,-
Saint Lucia,Export,"American/European lobsters (Homarus spp.), nei, frozen",0,-,0,-,0,-,0,-,22,.,0,-,0,-
Saint Lucia,Export,"American/European lobsters (Homarus spp.), not frozen",0,.,0,.,0,.,0,.,0,.,3,0,0,-
Saint Lucia,Export,"Fish dried, whether or not salted, nei",0,.,0,.,0,.,0,.,0,.,0,.,6,.
Saint Lucia,Export,"Mackerels nei, salted or in brine",0,-,0,-,0,-,0,-,0,-,0,-,1,0
Saint Lucia,Export,"Miscellaneous marine fish, salted or in brine, nei",0,.,0,.,0,-,0,-,0,-,1,0,0,-
Saint Lucia,Export,"Miscellaneous pelagic fish, nei, frozen",0,.,0,.,18,F,0,-,0,-,0,-,0,-
Saint Lucia,Export,Other seaweeds and aquatic plants and products thereof,1,0,0,.,0,F,0,-,0,-,0,-,0,-
Saint Lucia,Export,"Seaweeds and other algae, fit for human consumption, nei",0,.,0,.,0,.,0,.,6,.,6,0,0,0
Saint Lucia,Export,"Seaweeds and other algae, unfit for human consumption, nei",0,.,0,.,0,.,0,.,0,.,0,0,5,.
Saint Lucia,Export,"Tunas prepared or preserved, not minced, nei",0,.,0,.,0,.,0,.,1,0,4,.,1,0
Saint Lucia,Import,"Abalones, shucked or not, other than live,fresh or chilled",0,.,0,.,0,.,0,.,0,.,0,.,1,0
Saint Lucia,Import,Agar agar nei,0,-,0,-,0,-,0,-,4,.,1,0,3,.
Saint Lucia,Import,"Alaska pollock fillets, frozen",0,.,0,.,0,.,0,.,1,0,17,.,1,0
Saint Lucia,Import,"Alaska pollock, dried, unsalted",0,.,0,.,0,.,0,.,16,.,0,-,16,.
Saint Lucia,Import,"Alaska pollock, frozen",0,.,0,.,0,.,20,F,0,-,0,-,0,-
Saint Lucia,Import,"Albacore (=Longfin tuna), fresh or chilled",0,0,0,.,9,F,0,.,2,0,5,0,0,0
Saint Lucia,Import,"Albacore (=Longfin tuna), frozen, nei",0,-,0,-,0,-,0,-,15,.,0,-,23,.
Saint Lucia,Import,"American/European lobsters (Homarus spp.), nei, frozen",0,.,0,.,6,F,0,-,18,.,64,0,94,.
Saint Lucia,Import,"American/European lobsters (Homarus spp.), not frozen",0,.,0,.,0,.,2,F,2,0,7,.,0,-
Saint Lucia,Import,"Anchovies, prepared or preserved, not minced",3,0,0,-,0,-,0,-,18,.,25,.,31,.
Saint Lucia,Import,"Atlantic and Danube salmons, fresh or chilled",0,0,0,.,14,F,0,.,0,.,1,0,5,0
Saint Lucia,Import,"Atlantic cod, fillets, fresh or chilled",0,.,0,.,0,.,1,F,0,-,0,-,0,-
Saint Lucia,Import,"Atlantic salmon and Danube salmon, frozen",6,0,6,0,13,F,0,.,13,.,1,0,0,-
Saint Lucia,Import,"Carps, eels and snakeheads, fillets, fresh or chilled",0,.,0,.,0,.,0,.,0,.,7,.,0,-
Saint Lucia,Import,"Carps, eels and snakeheads, fillets, frozen",0,.,0,.,0,.,0,.,0,.,3,0,1,.
Saint Lucia,Import,"Catfish fillets, frozen",0,.,0,.,0,.,6,F,5,.,19,.,13,.
Saint Lucia,Import,"Catfish, frozen",0,.,0,.,9,F,0,.,0,.,1,0,0,-
Saint Lucia,Import,Caviar,0,.,0,.,0,.,0,.,7,.,4,0,9,0
Saint Lucia,Import,Caviar substitutes,0,.,0,.,0,.,0,.,8,.,11,.,7,0
Saint Lucia,Import,"Clams, cockles, arkshells, etc., prep. or pres., nei",0,.,0,.,0,.,0,.,3,.,12,.,7,.
Saint Lucia,Import,"Clams, cockles, arkshells, live, fresh or chilled",0,.,0,.,0,.,0,.,2,0,7,0,5,0
Saint Lucia,Import,"Clams, cockles, arkshells, other than live, fresh or chilled",0,.,0,.,0,.,0,.,0,.,3,.,1,0
Saint Lucia,Import,"Clams, shucked or not, other than live, fresh or chilled",0,.,0,.,0,.,3,F,0,-,0,-,0,-
Saint Lucia,Import,"Cod nei fillets, dried, salted or in brine",0,.,4,0,66,F,65,F,0,-,0,-,0,-
Saint Lucia,Import,"Cod nei, fillets, frozen",0,.,0,.,0,.,0,.,0,.,0,.,21,.
Saint Lucia,Import,"Cod, dried, unsalted (stockfish)",57,F,66,F,107,F,19,F,0,-,0,-,0,-
Saint Lucia,Import,"Cods nei, dried,  whether or not salted",12,F,98,F,10,F,82,F,1,0,533,.,0,-
Saint Lucia,Import,"Cods nei, frozen",0,.,0,.,0,.,2,F,1,.,0,-,0,-
Saint Lucia,Import,"Cods nei, salted or in brine",0,.,0,.,0,.,1,F,38,.,70,.,33,.
Saint Lucia,Import,"Cods, fresh or chilled, nei",0,.,0,.,0,.,0,.,0,0,0,.,5,0
Saint Lucia,Import,"Cold-water shrimps and prawns (Pandalus spp., Crangon spp.), not frozen",0,.,0,.,102,F,0,.,0,.,1,0,0,0
Saint Lucia,Import,"Cold-water shrimps and prawns (Pandalus spp., Crangon spp.), whether in shell or not, frozen",0,.,0,.,0,.,41,F,1,0,19,.,0,0
Saint Lucia,Import,"Common sole, fresh or chilled",7,F,0,-,0,-,0,-,0,-,0,-,0,-
Saint Lucia,Import,"Crab meat nei, prepared or preserved",11,F,17,F,40,F,25,F,79,.,154,.,89,.
Saint Lucia,Import,"Crab meat, frozen",6,0,0,-,17,F,4,F,0,-,0,-,0,-
Saint Lucia,Import,"Crabs nei, frozen",20,F,0,0,26,F,30,F,68,.,41,.,4,0
Saint Lucia,Import,"Crabs, not frozen",0,.,0,.,0,.,5,F,21,.,11,.,7,0
Saint Lucia,Import,"Crustaceans nei, frozen",0,.,53,F,6,F,25,F,13,.,3,0,2,.
Saint Lucia,Import,"Crustaceans nei, prepared or preserved",0,-,0,-,0,-,0,-,13,.,2,0,1,.
Saint Lucia,Import,"Cuttlefish and squid, other than live, fresh or chilled",8,F,4,0,7,F,1,F,71,.,54,.,38,.
Saint Lucia,Import,"Cuttlefish and squid, prepared or preserved",0,.,0,.,0,.,0,F,1,0,26,.,42,.
Saint Lucia,Import,"Cuttlefishes and squids, live, fresh or chilled, nei",0,.,0,.,1,F,0,.,8,0,12,.,5,0
Saint Lucia,Import,"Cuttlefishes, live, fresh or chilled, nei",8,F,0,-,0,-,0,-,0,-,0,-,0,-
Saint Lucia,Import,"Cuttlefishes, other than live, fresh or chilled",0,.,24,F,0,-,0,-,0,-,0,-,0,-
Saint Lucia,Import,"Eels, frozen",0,.,0,.,0,.,8,F,7,.,6,0,0,-
Saint Lucia,Import,"Fingers, sticks, prepared with minced fish",31,F,0,-,6,F,4,F,0,-,0,-,0,-
Saint Lucia,Import,"Fish body oils, nei",0,-,0,-,0,-,0,-,1,0,6,.,4,.
Saint Lucia,Import,"Fish dried, whether or not salted, nei",1093,F,1514,F,1817,F,1445,F,901,.,969,.,1097,.
Saint Lucia,Import,"Fish fillets, dried, salted or in brine, nei",21,F,11,F,0,.,64,F,0,.,0,0,7,.
Saint Lucia,Import,"Fish fillets, fresh or chilled, nei",275,F,139,F,61,F,142,F,46,.,49,.,36,.
Saint Lucia,Import,"Fish fillets, frozen, nei",509,F,495,F,425,F,568,F,987,.,491,.,427,.
Saint Lucia,Import,"Fish fillets, prep. or pres, incl. raw, coated in batter or breadcrum, cooked or not, frozen",9,F,0,-,0,-,0,-,0,-,0,-,0,-
Saint Lucia,Import,"Fish live, nei",0,.,0,.,0,F,0,.,4,0,2,0,0,-
Saint Lucia,Import,"Fish liver oils, nei",0,0,0,-,0,-,0,F,48,.,66,.,106,.
Saint Lucia,Import,"Fish meat, whether or not minced nei, fresh or chilled",0,.,0,.,0,.,0,.,1,0,19,.,0,-
Saint Lucia,Import,"Fish meat, whether or not minced, frozen, nei",331,F,274,F,1139,F,301,F,268,.,251,.,43,.
Saint Lucia,Import,"Fish minced (=surimi), frozen",0,.,48,F,0,-,0,-,0,-,0,-,0,-
Saint Lucia,Import,"Fish minced nei, prepared or preserved",0,.,0,.,0,.,1,F,0,-,0,-,0,-
Saint Lucia,Import,"Fish nei, prepared or preserved, not minced",0,.,0,.,47,F,0,F,0,-,0,-,0,-
Saint Lucia,Import,"Fish nei, salted or in brine",0,0,7,F,7,F,15,F,0,-,256,.,2,0
Saint Lucia,Import,"Fish nei, smoked",0,.,47,F,3,F,26,F,0,-,0,-,0,-
Saint Lucia,Import,"Fish waste, nei",1,0,0,-,0,-,0,-,0,0,0,-,0,-
Saint Lucia,Import,"Fish, fresh or chilled, nei",19,F,15,F,25,F,0,.,0,0,32,.,77,.
Saint Lucia,Import,"Fish, frozen, nei",103,F,150,F,95,F,69,F,192,.,509,.,411,.
Saint Lucia,Import,"Fishmeal fit for human consumption, nei",0,.,4,0,4,F,1,F,0,-,0,-,0,-
Saint Lucia,Import,"Fishmeals, nei",0,-,0,-,0,-,0,-,2,.,0,-,0,-
Saint Lucia,Import,"Flatfish nei, frozen",0,-,0,-,0,-,0,-,2,0,0,-,0,-
Saint Lucia,Import,"Flying fish, fillets, fresh or chilled",0,.,0,.,0,.,0,.,2,0,0,-,0,-
Saint Lucia,Import,"Flyingfishes, frozen",0,.,0,.,1,F,2,F,0,-,0,-,0,-
Saint Lucia,Import,"Freshwater fish fillets, nei, frozen",1,0,0,-,0,-,0,-,0,-,0,-,0,-
Saint Lucia,Import,"Gadiformes fillets, frozen, nei",0,.,0,.,0,.,0,.,1,0,3,.,12,.
Saint Lucia,Import,"Gadiformes nei, frozen",0,.,0,.,10,F,6,F,0,.,0,.,3,.
Saint Lucia,Import,"Gadiformes, fillets, dried, salted or in brine, not smoked",0,.,0,.,0,.,25,F,0,-,0,-,0,-
Saint Lucia,Import,"Hakes nei, frozen",0,.,0,.,2,F,0,-,0,-,0,-,0,-
Saint Lucia,Import,"Herring roes, cured",0,.,0,.,1,F,0,-,0,-,0,-,0,-
Saint Lucia,Import,"Herrings nei, smoked",64,F,118,F,118,F,178,F,155,.,112,.,159,.
Saint Lucia,Import,"Herrings prepared or preserved, not minced, nei",0,-,0,-,0,-,0,-,3,.,2,0,1,0
Saint Lucia,Import,"Herrings, dried, whether or not salted",0,.,0,.,0,.,12,F,0,-,0,-,0,-
Saint Lucia,Import,"Herrings, not minced, prep. or pres. in airtight containers, nei",1,0,1,0,0,F,1,F,0,-,0,-,0,-
Saint Lucia,Import,"King crab meat, prepared or preserved",28,F,32,F,0,-,0,-,0,-,0,-,0,-
Saint Lucia,Import,"King crab, nei, frozen",20,F,4,0,0,-,4,F,0,-,0,-,0,-
Saint Lucia,Import,"Livers, roes, milt, dried, salted or in brine, nei",0,.,85,F,0,-,0,-,0,-,0,-,0,-
Saint Lucia,Import,"Lobsters nei, frozen",0,-,0,-,0,-,15,F,0,-,0,-,0,-
Saint Lucia,Import,"Mackerel prepared or preserved, not minced, nei",141,F,60,F,170,F,118,F,155,.,133,.,151,.
Saint Lucia,Import,"Mackerels nei, frozen",0,.,0,.,0,.,0,.,47,.,38,.,0,0
Saint Lucia,Import,"Mackerels nei, salted or in brine",21,F,10,F,18,F,10,F,31,.,0,-,33,.
Saint Lucia,Import,"Mackerels, smoked",0,.,0,.,0,.,7,F,0,-,0,-,0,-
Saint Lucia,Import,"Marine fish fillets, frozen, nei",0,-,14,F,0,-,0,-,0,-,0,-,0,-
Saint Lucia,Import,"Marine fish nei, minced, prepared or preserved",9,F,12,F,11,F,19,F,23,.,21,.,30,.
Saint Lucia,Import,"Marine fish nei, prepared or preserved, not minced",0,-,0,-,0,-,0,-,60,.,354,.,407,.
Saint Lucia,Import,"Marine fish nei, smoked",0,-,0,-,0,-,0,-,26,0,75,.,44,.
Saint Lucia,Import,"Marine fish, fresh or chilled, nei",6,F,64,F,266,F,184,F,137,.,0,-,0,-
Saint Lucia,Import,"Marine fish, frozen, nei",63,F,99,F,100,F,120,F,403,.,0,-,0,-
Saint Lucia,Import,"Miscellaneous coastal fish, nei, frozen",0,-,0,-,0,-,0,-,110,.,0,-,0,-
Saint Lucia,Import,"Miscellaneous crustaceans, not frozen, nei",0,.,0,.,18,F,0,.,21,0,4,0,4,0
Saint Lucia,Import,"Miscellaneous demersal fish, nei, frozen",0,.,10,F,0,.,13,F,0,-,0,-,0,-
Saint Lucia,Import,"Miscellaneous marine fish, salted or in brine, nei",0,-,0,-,0,-,0,-,823,.,0,-,602,.
Saint Lucia,Import,"Miscellaneous molluscs & aq. inver., other than live, fresh or chilled, nei",0,-,0,-,0,-,0,-,0,-,42,.,0,-
Saint Lucia,Import,"Miscellaneous pelagic fish fillets, frozen, nei",0,.,0,0,0,.,0,.,13,.,0,-,0,-
Saint Lucia,Import,"Miscellaneous pelagic fish nei, fillets, dried, salted or in brine",0,.,0,.,1,F,1,F,0,-,0,-,0,-
Saint Lucia,Import,"Molluscs and other aq. invertebrates, prep. or pres., nei",0,.,0,.,0,F,0,-,81,.,0,-,0,-
Saint Lucia,Import,"Molluscs and other aqu. invertebrates, live, fresh or chilled, nei",0,-,0,-,0,-,0,-,8,0,47,.,0,-
Saint Lucia,Import,"Molluscs live, spat, for breeding and other purposes, nei",0,.,0,.,0,.,0,.,2,0,0,-,0,-
Saint Lucia,Import,"Molluscs nei, frozen",0,-,0,-,0,-,0,-,33,.,0,-,24,.
Saint Lucia,Import,"Molluscs nei, live, fresh or chilled",0,.,0,.,0,.,0,F,13,.,0,.,22,.
Saint Lucia,Import,"Molluscs nei, prepared or preserved",0,.,0,.,0,.,0,.,4,.,15,.,13,.
Saint Lucia,Import,"Mussel meat, prepared or preserved, nei",0,.,0,.,3,F,0,.,12,.,36,.,35,.
Saint Lucia,Import,"Mussels nei, other than live, fresh or chilled",24,F,7,F,19,F,13,F,44,.,23,.,15,.
Saint Lucia,Import,"Mussels, live, fresh or chilled, nei",10,F,13,F,8,F,11,F,8,.,8,0,6,0
Saint Lucia,Import,"Octopus, live, fresh or chilled",0,.,3,0,1,F,0,.,1,0,4,0,0,0
Saint Lucia,Import,"Octopus, other than live, fresh or chilled",12,F,10,F,16,F,1,F,34,.,33,.,12,.
Saint Lucia,Import,"Octopus, prepared or preserved",0,.,0,.,0,.,0,.,4,0,12,.,35,.
Saint Lucia,Import,"Oils and fats of aquatic animals, nei",0,-,0,-,0,-,0,-,0,-,12,.,0,-
Saint Lucia,Import,Ornamental fish nei,0,.,2,0,3,F,0,-,7,.,0,-,0,-
Saint Lucia,Import,Ornamental freshwater fish,0,.,35,0,0,.,0,.,1,0,6,.,6,.
Saint Lucia,Import,Ornamental saltwater fish,0,.,0,.,0,.,0,.,0,.,11,0,0,0
Saint Lucia,Import,"Other aquatic invertebrates, prepared or preserved, nei",0,.,0,.,0,.,0,.,4,.,22,.,10,.
Saint Lucia,Import,Other seaweeds and aquatic plants and products thereof,0,-,0,-,0,-,0,-,21,.,0,-,0,-
Saint Lucia,Import,"Oyster meat, prepared or preserved, nei",0,.,0,.,0,.,0,.,0,0,9,0,7,0
Saint Lucia,Import,"Oysters, live fresh or chilled, nei",4,F,0,.,3,F,1,F,7,.,3,0,2,0
Saint Lucia,Import,"Pacific salmons, frozen, nei",0,.,0,.,10,F,0,.,0,.,2,0,0,-
Saint Lucia,Import,"Pilchards (Sardinops spp.), prep. or pres., not minced, nei",0,0,0,-,3,F,10,F,303,.,0,-,302,.
Saint Lucia,Import,"Pink salmon, not minced, prepared or preserved, nei",0,-,0,-,4,F,4,F,0,-,0,-,0,-
Saint Lucia,Import,"Rays and skates (Rajidae), frozen",0,.,0,.,0,.,0,.,0,.,30,.,0,-
Saint Lucia,Import,"River eels, prepared or preserved, not minced, nei",0,.,0,.,0,.,0,.,0,.,1,0,0,-
Saint Lucia,Import,"Rock lobster and other sea crawfish (Palinurus, Panulirus, Jasus), frozen, nei",0,-,0,-,0,-,0,-,1,0,4,.,1,0
Saint Lucia,Import,"Rock lobster and other sea crawfish, not frozen",0,0,0,.,0,.,0,.,2,0,0,.,1,0
Saint Lucia,Import,"Saithe (= Pollock), salted or in brine",114,F,254,F,300,F,177,F,0,-,0,-,0,-
Saint Lucia,Import,"Saithe, dried, whether or not salted, but not smoked",42,F,0,-,0,-,0,-,0,-,0,-,0,-
Saint Lucia,Import,"Salmon fillets, fresh or chilled",0,.,0,.,23,F,12,F,0,.,26,.,10,.
Saint Lucia,Import,"Salmon fillets, frozen",0,.,0,.,3,F,0,.,58,.,35,.,43,.
Saint Lucia,Import,"Salmon minced, prepared or preserved",11,F,2,0,1,F,15,F,0,-,0,-,0,-
Saint Lucia,Import,"Salmon nei, not minced, in oil, prepared or preserved",0,.,18,F,0,-,6,F,0,-,0,-,0,-
Saint Lucia,Import,"Salmon nei, not minced, prepared or preserved",0,.,3,0,0,.,10,F,59,.,69,.,65,.
Saint Lucia,Import,"Salmon roes, cured",0,.,36,F,0,-,0,-,0,-,0,-,0,-
Saint Lucia,Import,"Salmon roes, frozen",8,F,18,F,8,F,0,-,0,-,0,-,0,-
Saint Lucia,Import,"Salmonoids, fresh or chilled, nei",0,-,0,-,0,-,0,-,0,0,3,.,0,0
Saint Lucia,Import,"Salmonoids, frozen",0,.,15,F,0,.,12,F,25,.,5,.,16,.
Saint Lucia,Import,"Salmons, fresh or chilled, nei",0,.,10,0,0,-,0,-,1,0,0,-,0,-
Saint Lucia,Import,"Salmons, smoked",27,F,15,0,126,F,94,F,264,.,186,.,210,.
Saint Lucia,Import,"Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei",24,F,1,0,0,-,0,-,0,-,312,.,0,-
Saint Lucia,Import,"Scallop meat, prepared or preserved",48,F,90,F,20,F,17,F,20,.,157,.,125,.
Saint Lucia,Import,"Scallops meat, frozen",23,F,31,F,46,F,45,F,0,-,0,-,0,-
Saint Lucia,Import,"Scallops, live, fresh or chilled, nei",0,-,10,F,0,-,0,-,32,.,30,.,24,0
Saint Lucia,Import,"Scallops, other than live, fresh or chilled",0,0,0,-,105,F,101,F,204,.,96,.,35,.
Saint Lucia,Import,"Seabass, fresh or chilled",0,.,0,.,34,F,38,F,1,0,6,0,4,0
Saint Lucia,Import,"Seabass, frozen",0,.,9,0,0,.,0,.,23,.,1,0,0,-
Saint Lucia,Import,"Seaweeds and other algae, fit for human consumption, nei",0,.,0,.,0,.,0,.,2,0,21,.,16,.
Saint Lucia,Import,"Seaweeds and other algae, unfit for human consumption, nei",0,.,0,.,0,.,0,.,0,.,1,0,0,-
Saint Lucia,Import,"Sharks nei, frozen",0,-,0,-,0,-,0,-,1,0,0,-,0,-
